"V1","V2","word"
-0.000644851317746692,0.0418446461814561,"cake"
-0.00117500675782242,0.0120846936746149,"rabe"
-0.00119674443536418,0.01409873850196,"broccoli"
-0.000806376446399517,0.0278947613354935,"potato"
-0.0114259734942006,0.0341580569889186,"bacon"
-0.000965116686389178,0.017025943896724,"sprout"
-0.00108549912223624,0.0184961835368146,"mushroom"
-0.00263421896650333,0.0343621362846617,"liquid"
-0.000826512602995883,0.0238941204883389,"vegetable"
-0.000974409985066592,0.0271026779296349,"grill"
-0.0165229008735491,0.0370700624251719,"reserve"
-0.00077062546690709,0.0684991569567302,"pizza"
-0.00748927897652846,0.0537870127757035,"piece"
-0.00164718876762275,0.0799128457936379,"roll"
-0.00119846169970004,0.0287111128226812,"reduce"
-0.00166878898090927,0.0313720508743103,"aside"
-0.00143533818212751,0.0385541416080412,"tomato"
-0.000972129704794351,0.0622119337464436,"spread"
-0.00185384066013445,0.0179309809342383,"chicken"
-0.00202300142866736,0.0916724859927366,"spoon"
-0.00102512904068378,0.0457346201121382,"tuna"
-0.00110245985571464,0.0121791381468159,"mediumhigh"
-0.00159343915707633,0.076659664800885,"cool"
-0.00124146507194959,0.090832750938763,"let"
-0.00135848315117913,0.035467142084703,"simmer"
-0.00207855753011339,0.0340020604360688,"good"
-0.00943471645654972,0.0735452909444992,"pour"
-0.00197754724501132,0.0683979671829477,"plate"
-0.00223719319374167,0.12744759624292,"dish"
-0.00230147559568341,0.0460442292494013,"tender"
-0.00359113108422455,0.00957330778335886,"pot"
-0.000245012077215875,0.0239142681005637,"shrimp"
-0.00397262396346021,0.030704895546233,"set"
-0.00290812065164979,0.142189743028908,"egg"
-0.00161578348710773,0.0446663161773823,"arugula"
-0.00140659174390413,0.0264168494841584,"juice"
-0.00100424090231881,0.0422765297221843,"small"
-0.00211978706696184,0.1055635014219,"fillet"
-0.00158847035344699,0.0214398750214993,"bring"
-0.0014640723086532,0.0662713943714571,"use"
-0.00055659980985821,0.0820999964174503,"lightly"
-0.00142463941959679,0.0630723870109036,"mix"
-0.000681036414133413,0.111725698549669,"sheet"
-0.00240612776461529,0.0855751095520278,"beet"
-0.000228370480651155,0.0303655366565512,"half"
6.88808017092678e-05,0.0269956569540973,"golden"
-0.00149160881326143,0.088638344654868,"inch"
-0.00419206356987942,0.0162574165802771,"garlic"
-0.00278046109096931,0.0846137229466444,"cut"
-0.00119800287307177,0.0277638877967799,"lemon"
-0.000715017043188312,0.032203240599472,"melt"
-0.00235303318837682,0.0890721070202324,"whisk"
-0.00113868799468284,0.010902169625708,"olive"
-0.00125980699959636,0.0173205242695094,"sauce"
-0.00130720775703532,0.102108663645535,"coat"
-0.00208118673750571,-0.00666483391656605,"onion"
-0.00167548376020368,0.0543089617143364,"transfer"
-0.000422798095474234,0.00244216531644884,"teaspoon"
-0.0013454198986703,0.0218410155066879,"toss"
-0.00362981534041135,0.0139753071609389,"boil"
-0.00142376979259659,0.0268497560214585,"remove"
-0.000868095703044695,0.0539673822738686,"slice"
-0.000488511883161359,0.0691144024363607,"bread"
-0.00603798013232529,0.0060396716517293,"tablespoon"
-0.00104001075923126,0.0293411132057546,"season"
-0.000461506323487692,-0.00660954568333954,"medium"
0.00115309087170541,-0.00271746475301366,"brown"
-0.000854611126644429,0.0515097413132174,"side"
-0.00311699228486337,0.166037589168703,"flour"
-0.000120277742035322,0.0708529857339177,"cover"
-0.000305301595728245,0.0438489297387828,"sprinkle"
-0.0141210944778769,0.0241076326279937,"pasta"
-0.00151775421951597,0.0736174579958197,"fish"
-0.000672991770897428,0.032403984776082,"remain"
0.000395586763452051,0.047469240011612,"top"
-0.00179377814062011,0.079558899224214,"combine"
-0.0070249918656067,0.0141370213469297,"water"
-0.00503238308183364,-0.0281485784289048,"serve"
-0.00362603128982464,0.0610242734499582,"cup"
-0.00571798347564671,0.000568687866432562,"skillet"
-0.00115804097374082,0.029131494471542,"butter"
0.000533617918824864,0.0782332386911826,"place"
0.00118963788160574,0.0165948737251687,"pan"
0.000750542198211252,0.0108401953192052,"cheese"
0.00156223398999408,0.00142399490601197,"oven"
-0.00145326972261301,0.093531307831129,"mixture"
0.000332940143259289,0.0030592549313195,"preheat"
-0.000234953894620721,0.000154533318848467,"pepper"
0.000189129411228488,-0.010603761089767,"oil"
0.00231738296003951,0.0569786857828355,"bake"
0.00349779252591679,0.0450123655385524,"bowl"
-0.000241557676247171,-0.0107657784890251,"stir"
-0.00575697859108417,-0.0186852859996831,"salt"
