"V1","V2","word"
-0.120586058582921,-0.00623617620565902,"drain"
-0.068439275319185,-0.0035467813576779,"good"
-0.0536486559875728,-0.004451446371891,"water"
-0.115059462160066,-0.00347559677925559,"cool"
-0.0241459703650707,-0.000993934367071586,"bacon"
-0.0160248080827725,0.000223193049212162,"bok"
-0.0221052515382203,0.000102651564797572,"potato"
-0.0954894029538177,-0.00134576394963191,"hour"
-0.0268880443100626,-0.000192317893146729,"choy"
-0.0457306358566034,0.00094518327973556,"orange"
-0.0393712218867428,-0.000638260505920161,"steak"
-0.131313251742113,-0.00192884054259075,"cut"
-0.023153109548526,-0.000496512122092824,"cabbage"
-0.0746532775265463,-0.00309581830034197,"reserve"
-0.0363911025092512,-0.00210979191645696,"shrimp"
-0.0592744458419377,0.00123626412813996,"piece"
-0.0394153735140827,-0.00265847515177532,"small"
-0.0472362317953767,-0.00272625237402447,"whisk"
0.0014696586358745,-0.00373435317796328,"skillet"
-0.0740729211663657,-0.00252256108163369,"fillet"
-0.0684445920817423,-0.000483239445603799,"sheet"
-0.0381694869208069,-0.00283495495410153,"sugar"
-0.0127534003116102,0.000414789265776229,"lime"
-0.0441319500394517,-0.00237558927427589,"mix"
-0.00997977180702008,0.000416276367798067,"chicken"
0.00346596333989719,0.000576491364815086,"reduce"
-0.0103276317644679,-0.000396550940669233,"pot"
-0.0106225766765222,-0.0035505081290208,"pan"
-0.0462839340352339,0.00421718710101937,"dish"
-0.00332744384133855,0.00129630972998722,"rice"
-0.0389123444352143,0.00885374712545462,"make"
-0.00788865952720262,-0.00588166582247343,"fish"
-0.0312204232879187,-0.00173137487511321,"sprinkle"
-0.02248042516332,0.000667579110829951,"green"
-0.0313956335025646,-0.000339882945187249,"chop"
-0.0623601894038272,-0.00350345159305356,"set"
-0.0269781491056486,0.0039464349762206,"salad"
-0.0305214087121349,0.000846065895812848,"spoon"
0.0122802899430301,-0.0072106111859952,"large"
-0.050900886674931,0.00137785160515367,"use"
-0.000651380882921621,-0.00238135048363173,"season"
-0.0461810820762483,5.95550928113061e-05,"half"
-0.00693092041987233,-0.000393493156833228,"vegetable"
-0.0160783248182671,-0.00226906052191298,"bowl"
-0.0270302531806593,-0.000157900333628549,"pour"
-0.00105525996880321,0.000259827186889275,"just"
-0.0938191447640132,-0.00280184235740623,"inch"
-0.0788609865985039,-0.000938074707152611,"leave"
-0.0631734652617342,-0.00277750129448827,"remove"
-0.0165074353486008,-0.00285622672973617,"high"
-0.0327471616767926,-0.000209117085142122,"tender"
-0.0113440893564475,-0.00306062357640419,"olive"
-0.067565202124612,-0.00190995091933692,"let"
-0.00747782328253295,-0.00045306425040825,"vinegar"
-0.035162444079332,-0.00163494516302295,"tomato"
0.0124187644610162,-0.000900889893800974,"mediumhigh"
-0.00653717190452951,-0.00323339767869798,"tablespoon"
-0.0527854444892306,-0.00249194595293522,"transfer"
-0.0221954858061312,0.00145107762703505,"dress"
0.000358422459119455,0.000872269190981323,"simmer"
-0.0252237444859735,-0.00162690701301383,"toss"
-0.0177746316523306,2.78707144770222e-05,"turn"
-0.0584346377294085,-0.00201429580506469,"place"
0.00145034455285253,0.000482104901163312,"bring"
-0.0283264279779842,0.00234011268746763,"plate"
-0.00815183734028911,-0.000717066356017518,"brown"
-0.0273980298880385,-0.0013030473685355,"ingredient"
-0.0270250487551639,-0.000855886094693918,"oven"
0.0546739551915915,-0.00935907702083968,"oil"
0.00961009458956289,-0.00502877407700696,"medium"
-0.0267039557384569,-0.00184156407056457,"cup"
-0.0957099763227773,-0.00125992308368328,"beet"
-0.0520251261627837,0.00117773529465,"slice"
0.0444648038920517,-0.0017973782905763,"minute"
-0.0211838470586229,7.22335748990968e-05,"tuna"
-0.0359250653187138,-0.00206494691021887,"coat"
0.0356915218245229,-0.00191791112886513,"salt"
-0.00949591055847977,0.00154855559597736,"preheat"
-0.0286392682124106,0.00299042783613241,"top"
-0.00147728563014743,-0.000184919780350914,"boil"
-0.0215618823648549,-0.00147275966851171,"lemon"
-0.0587039212400368,-0.00120539701298213,"bake"
0.102442271407429,-0.00849075726367972,"heat"
0.064024409782378,-0.00295706951780089,"add"
-0.00660572093964009,-0.00395681774254262,"combine"
0.0122839694893601,-0.00163420954556761,"garlic"
-0.0141478588817201,-0.00440665950846406,"grill"
0.00718273682179404,-0.0021125344615747,"onion"
0.0647201606566446,-0.00650460937192872,"cook"
-0.0150067911749481,0.000508766741431913,"mixture"
0.0409245479611298,-0.000292914674219234,"teaspoon"
-0.0085687633349458,-0.00153661453382713,"juice"
-0.0218259760118786,-0.000623442355982019,"cover"
0.0038676842204818,-0.00155750010590275,"remain"
-0.0248889224018742,-0.00114791685823139,"side"
0.0317020373367199,0.00107001662984105,"sauce"
0.0344303115881171,-0.00140140133105764,"pepper"
0.0359812040470445,-0.00181217449199016,"stir"
0.0732959746789383,0.00288797933575141,"serve"
